lighthouse.x_x,lighthouse.x_y,lighthouse.y_x,lighthouse.y_y,lighthouse.z_x,lighthouse.z_y,stateEstimate.x_x,stateEstimate.x_y,stateEstimate.y_x,stateEstimate.y_y,stateEstimate.z_x,stateEstimate.z_y
77403.,0.,77403.,0.,77403.,0.,77403.,0.3180348575,77403.,0.6705925465,77403.,0.5514888763
77413.,0.,77413.,0.,77413.,0.,77413.,0.3148252964,77413.,0.6708698869,77413.,0.5510994196
77423.,0.,77423.,0.,77423.,0.,77423.,0.3121007979,77423.,0.672015965,77423.,0.5507577062
77433.,0.,77433.,0.,77433.,0.,77433.,0.3101572096,77433.,0.6681857705,77433.,0.549086988
77443.,0.,77443.,0.,77443.,0.,77443.,0.3072693944,77443.,0.6694869399,77443.,0.5487636924
77453.,0.,77453.,0.,77453.,0.,77453.,0.3001465797,77453.,0.66559726,77453.,0.5484446883
77463.,0.,77463.,0.,77463.,0.,77463.,0.2994818985,77463.,0.6661052108,77463.,0.5482299328
77473.,0.,77473.,0.,77473.,0.,77473.,0.2928541303,77473.,0.6646186709,77473.,0.5480005145
77483.,0.,77483.,0.,77483.,0.,77483.,0.2901516259,77483.,0.6641490459,77483.,0.5478305817
77493.,0.,77493.,0.,77493.,0.,77493.,0.2798482478,77493.,0.6629063487,77493.,0.5476617217
77503.,0.,77503.,0.,77503.,0.,77503.,0.2799011469,77503.,0.6618771553,77503.,0.5476168990
77513.,0.,77513.,0.,77513.,0.,77513.,0.2722353041,77513.,0.6616579890,77513.,0.5475388765
77523.,0.,77523.,0.,77523.,0.,77523.,0.2695726454,77523.,0.6593921185,77523.,0.5455089808
77533.,0.,77533.,0.,77533.,0.,77533.,0.2612770498,77533.,0.6592019796,77533.,0.5453877449
77543.,0.,77543.,0.,77543.,0.,77543.,0.2597269416,77543.,0.6607521772,77543.,0.5453573465
77553.,0.,77553.,0.,77553.,0.,77553.,0.2498233467,77553.,0.6561214924,77553.,0.5452695489
77563.,0.,77563.,0.,77563.,0.,77563.,0.2463177741,77563.,0.6557481289,77563.,0.5452784896
77573.,0.,77573.,0.,77573.,0.,77573.,0.2329747528,77573.,0.6562073827,77573.,0.5438223481
77583.,0.,77583.,0.,77583.,0.,77583.,0.2333344519,77583.,0.6580021977,77583.,0.5438480973
77593.,0.,77593.,0.,77593.,0.,77593.,0.2272150367,77593.,0.6548240781,77593.,0.5438454747
77603.,0.,77603.,0.,77603.,0.,77603.,0.2170378566,77603.,0.6558098197,77603.,0.5438389182
77613.,0.,77613.,0.,77613.,0.,77613.,0.2170208395,77613.,0.6558188796,77613.,0.5420217514
77663.,0.,77663.,0.,77663.,0.,77663.,0.1780370921,77663.,0.6547168493,77663.,0.5396491885
77673.,0.,77673.,0.,77673.,0.,77673.,0.1726909578,77673.,0.6540347338,77673.,0.5396785736
77683.,0.,77683.,0.,77683.,0.,77683.,0.1600697786,77683.,0.6527355313,77683.,0.539677918
77693.,0.,77693.,0.,77693.,0.,77693.,0.1605635285,77693.,0.6529901028,77693.,0.5398372412
77703.,0.,77703.,0.,77703.,0.,77703.,0.1478573382,77703.,0.6532709599,77703.,0.5375282168
77713.,0.,77713.,0.,77713.,0.,77713.,0.1429954916,77713.,0.6532288194,77713.,0.537583828
77723.,0.,77723.,0.,77723.,0.,77723.,0.1322745234,77723.,0.6535786390,77723.,0.5376400948
77733.,0.,77733.,0.,77733.,0.,77733.,0.1307605505,77733.,0.6536448598,77733.,0.5378136635
77743.,0.,77743.,0.,77743.,0.,77743.,0.1177734137,77743.,0.6547816396,77743.,0.5367292166
77753.,0.,77753.,0.,77753.,0.,77753.,0.1170089021,77753.,0.6553672552,77753.,0.5369057655
77763.,0.,77763.,0.,77763.,0.,77763.,0.1128069162,77763.,0.6550130248,77763.,0.5371149182
77773.,0.,77773.,0.,77773.,0.,77773.,0.1014479622,77773.,0.6572876573,77773.,0.5373204947
77783.,0.,77783.,0.,77783.,0.,77783.,0.0988975614,77783.,0.6565089822,77783.,0.537632823
77793.,0.,77793.,0.,77793.,0.,77793.,0.0867799520,77793.,0.6579954624,77793.,0.5384778976
77803.,0.,77803.,0.,77803.,0.,77803.,0.0824802890,77803.,0.6582754254,77803.,0.5388658643
77813.,0.,77813.,0.,77813.,0.,77813.,0.0704309493,77813.,0.6612293124,77813.,0.5392396450
77823.,0.,77823.,0.,77823.,0.,77823.,0.0699390098,77823.,0.6611787081,77823.,0.5397083163
77833.,0.,77833.,0.,77833.,0.,77833.,0.0561371408,77833.,0.6626535058,77833.,0.5414303541
77843.,0.,77843.,0.,77843.,0.,77843.,0.0505948812,77843.,0.6627628207,77843.,0.5419558287
77853.,0.,77853.,0.,77853.,0.,77853.,0.0407849513,77853.,0.6661812067,77853.,0.5424691439
77863.,0.,77863.,0.,77863.,0.,77863.,0.0393302962,77863.,0.6660630107,77863.,0.5430344939
77873.,0.,77873.,0.,77873.,0.,77873.,0.0310242753,77873.,0.6685897112,77873.,0.5461150408
77883.,0.,77883.,0.,77883.,0.,77883.,0.0315228067,77883.,0.6680907011,77883.,0.5468087196
77893.,0.,77893.,0.,77893.,0.,77893.,0.0187746566,77893.,0.6702970862,77893.,0.5474470854
77903.,0.,77903.,0.,77903.,0.,77903.,0.0163100939,77903.,0.6735909581,77903.,0.5481023192
77913.,0.,77913.,0.,77913.,0.,77913.,0.0089628883,77913.,0.6731055379,77913.,0.5487273335
77923.,0.,77923.,0.,77923.,0.,77923.,0.0048042345,77923.,0.6764184237,77923.,0.5526443124
77933.,0.,77933.,0.,77933.,0.,77933.,0.0015310436,77933.,0.6770169735,77933.,0.5533783436
77943.,0.,77943.,0.,77943.,0.,77943.,-0.0056391843,77943.,0.6800940037,77943.,0.5540578365
77953.,0.,77953.,0.,77953.,0.,77953.,-0.0082251895,77953.,0.6807023287,77953.,0.5547100902
77963.,0.,77963.,0.,77963.,0.,77963.,-0.0171042718,77963.,0.6827207804,77963.,0.5575631857
77973.,0.,77973.,0.,77973.,0.,77973.,-0.0201404393,77973.,0.6832969785,77973.,0.5582388639
77983.,0.,77983.,0.,77983.,0.,77983.,-0.0258312654,77983.,0.6850917935,77983.,0.5588546395
77993.,0.,77993.,0.,77993.,0.,77993.,-0.0317864828,77993.,0.6882666945,77993.,0.5594137907
78003.,0.,78003.,0.,78003.,0.,78003.,-0.0377656594,78003.,0.6904646158,78003.,0.5618261695
78013.,0.,78013.,0.,78013.,0.,78013.,-0.0397064872,78013.,0.6921185255,78013.,0.5623829365
78023.,0.,78023.,0.,78023.,0.,78023.,-0.0484357402,78023.,0.694978416,78023.,0.5628815293
78033.,0.,78033.,0.,78033.,0.,78033.,-0.0527437590,78033.,0.6959547997,78033.,0.563323617
78043.,0.,78043.,0.,78043.,0.,78043.,-0.0562415347,78043.,0.6976673007,78043.,0.5637021065
78053.,0.,78053.,0.,78053.,0.,78053.,-0.0605348460,78053.,0.6999690533,78053.,0.5660467148
78063.,0.,78063.,0.,78063.,0.,78063.,-0.0661278218,78063.,0.7041283846,78063.,0.5664010644
78073.,0.,78073.,0.,78073.,0.,78073.,-0.0677686855,78073.,0.7051846981,78073.,0.5666949749
78083.,0.,78083.,0.,78083.,0.,78083.,-0.0745808929,78083.,0.7058469653,78083.,0.5669266582
78093.,0.,78093.,0.,78093.,0.,78093.,-0.0750552863,78093.,0.7089675665,78093.,0.5670055747
78103.,0.,78103.,0.,78103.,0.,78103.,-0.0838148817,78103.,0.7100619674,78103.,0.5671163797
78113.,0.,78113.,0.,78113.,0.,78113.,-0.0847227573,78113.,0.711160183,78113.,0.5671627522
78123.,0.,78123.,0.,78123.,0.,78123.,-0.0865314305,78123.,0.7122997046,78123.,0.5671483278
78183.,0.,78183.,0.,78183.,0.,78183.,-0.1044681221,78183.,0.7229290009,78183.,0.5648129582
78193.,0.,78193.,0.,78193.,0.,78193.,-0.1062837616,78193.,0.7233977318,78193.,0.5644650459
78203.,0.,78203.,0.,78203.,0.,78203.,-0.1086605713,78203.,0.72637254,78203.,0.5640991926
78213.,0.,78213.,0.,78213.,0.,78213.,-0.1102512926,78213.,0.7283028364,78213.,0.5637179613
78223.,0.,78223.,0.,78223.,0.,78223.,-0.1129180565,78223.,0.7295892239,78223.,0.5628082156
78233.,0.,78233.,0.,78233.,0.,78233.,-0.1145205945,78233.,0.7315418124,78233.,0.5623837113
78243.,0.,78243.,0.,78243.,0.,78243.,-0.1165321767,78243.,0.7322221398,78243.,0.5619562268
78253.,0.,78253.,0.,78253.,0.,78253.,-0.1184315532,78253.,0.734256804,78253.,0.5615245104
78263.,0.,78263.,0.,78263.,0.,78263.,-0.1204632521,78263.,0.7353821993,78263.,0.5610915422
78273.,0.,78273.,0.,78273.,0.,78273.,-0.1227394566,78273.,0.7374103665,78273.,0.5586408973
78283.,0.,78283.,0.,78283.,0.,78283.,-0.124894768,78283.,0.7395271063,78283.,0.5581259727
78293.,0.,78293.,0.,78293.,0.,78293.,-0.1257688701,78293.,0.7394906878,78293.,0.5576236844
78303.,0.,78303.,0.,78303.,0.,78303.,-0.1265017986,78303.,0.7404039502,78303.,0.5571419597
78313.,0.,78313.,0.,78313.,0.,78313.,-0.1287440956,78313.,0.7413851023,78313.,0.5556212068
78323.,0.,78323.,0.,78323.,0.,78323.,-0.1286480129,78323.,0.7436484098,78323.,0.5550803542
78333.,0.,78333.,0.,78333.,0.,78333.,-0.1296564043,78333.,0.7445172071,78333.,0.5546172857
78343.,0.,78343.,0.,78343.,0.,78343.,-0.1292622983,78343.,0.745682478,78343.,0.5541868806
78353.,0.,78353.,0.,78353.,0.,78353.,-0.1303024590,78353.,0.7464113235,78353.,0.5537949204
78363.,0.,78363.,0.,78363.,0.,78363.,-0.1315566599,78363.,0.7478802204,78363.,0.5523038507
78373.,0.,78373.,0.,78373.,0.,78373.,-0.1342418939,78373.,0.748862803,78373.,0.5519261956
78383.,0.,78383.,0.,78383.,0.,78383.,-0.130166173,78383.,0.7489078045,78383.,0.55157125
78393.,0.,78393.,0.,78393.,0.,78393.,-0.1299243420,78393.,0.7500951886,78393.,0.5512588620
78403.,0.,78403.,0.,78403.,0.,78403.,-0.1294889748,78403.,0.7515946031,78403.,0.5508793592
78413.,0.,78413.,0.,78413.,0.,78413.,-0.1308779418,78413.,0.7517499328,78413.,0.5506331921
78423.,0.,78423.,0.,78423.,0.,78423.,-0.1320830733,78423.,0.7530812621,78423.,0.5504217744
78433.,0.,78433.,0.,78433.,0.,78433.,-0.1335059404,78433.,0.7531870604,78433.,0.5502408147
78443.,0.,78443.,0.,78443.,0.,78443.,-0.1334484816,78443.,0.7521407604,78443.,0.5504565835
78453.,0.,78453.,0.,78453.,0.,78453.,-0.1337870061,78453.,0.752389431,78453.,0.5503699183
78463.,0.,78463.,0.,78463.,0.,78463.,-0.1282392144,78463.,0.7538999319,78463.,0.5503144860
78473.,0.,78473.,0.,78473.,0.,78473.,-0.1292280108,78473.,0.7542422414,78473.,0.5502910614
78483.,0.,78483.,0.,78483.,0.,78483.,-0.1270760149,78483.,0.7558460832,78483.,0.5502868295
78493.,0.,78493.,0.,78493.,0.,78493.,-0.1274175793,78493.,0.7560960054,78493.,0.5481333137
78503.,0.,78503.,0.,78503.,0.,78503.,-0.1272345185,78503.,0.7565135956,78503.,0.5480509400
78513.,0.,78513.,0.,78513.,0.,78513.,-0.1283453107,78513.,0.7558252215,78513.,0.5479815006
78573.,0.,78573.,0.,78573.,0.,78573.,-0.1256113946,78573.,0.7592411637,78573.,0.5474380255
78623.,0.,78623.,0.,78623.,0.,78623.,-0.1270861626,78623.,0.7562373877,78623.,0.5482637882
78653.,0.,78653.,0.,78653.,0.,78653.,-0.1264105737,78653.,0.7560798526,78653.,0.5484470725
78703.,0.,78703.,0.,78703.,0.,78703.,-0.1233279109,78703.,0.7542084455,78703.,0.5494632125
78753.,0.,78753.,0.,78753.,0.,78753.,-0.1256513596,78753.,0.7524041533,78753.,0.5487421751
78763.,0.,78763.,0.,78763.,0.,78763.,-0.1258953661,78763.,0.7518054247,78763.,0.5487648845
78773.,0.,78773.,0.,78773.,0.,78773.,-0.1243830025,78773.,0.7528579235,78773.,0.5487912893
78783.,0.,78783.,0.,78783.,0.,78783.,-0.1242960244,78783.,0.7511333227,78783.,0.5488150716
78793.,0.,78793.,0.,78793.,0.,78793.,-0.1255472004,78793.,0.7491571307,78793.,0.5488349795
78803.,0.,78803.,0.,78803.,0.,78803.,-0.1258919537,78803.,0.7484835982,78803.,0.5493324399
78813.,0.,78813.,0.,78813.,0.,78813.,-0.1267482042,78813.,0.7502719164,78813.,0.5493668914
78823.,0.,78823.,0.,78823.,0.,78823.,-0.1266495734,78823.,0.7497081161,78823.,0.5493938923
78833.,0.,78833.,0.,78833.,0.,78833.,-0.1287011504,78833.,0.7503985167,78833.,0.5494191051
78873.,0.,78873.,0.,78873.,0.,78873.,-0.1349870712,78873.,0.7482465506,78873.,0.5493066311
78883.,0.,78883.,0.,78883.,0.,78883.,-0.135592863,78883.,0.7476593256,78883.,0.5487874746
78893.,0.,78893.,0.,78893.,0.,78893.,-0.1371781081,78893.,0.7467951775,78893.,0.5487459898
78913.,0.,78913.,0.,78913.,0.,78913.,-0.1402028650,78913.,0.7454856634,78913.,0.5486488938
78993.,0.,78993.,0.,78993.,0.,78993.,-0.1502128392,78993.,0.744625628,78993.,0.5485859513
79013.,0.,79013.,0.,79013.,0.,79013.,-0.1508614868,79013.,0.7441629171,79013.,0.5485741496
79033.,0.,79033.,0.,79033.,0.,79033.,-0.1585967988,79033.,0.7442309260,79033.,0.5487409830
79043.,0.,79043.,0.,79043.,0.,79043.,-0.1594403982,79043.,0.7444146276,79043.,0.5487477779
79123.,0.,79123.,0.,79123.,0.,79123.,-0.1695194244,79123.,0.7444199324,79123.,0.5492580533
79133.,0.,79133.,0.,79133.,0.,79133.,-0.1703345776,79133.,0.7441348433,79133.,0.5492649674
79163.,0.,79163.,0.,79163.,0.,79163.,-0.1721819937,79163.,0.7472269535,79163.,0.5495728850
79213.,0.,79213.,0.,79213.,0.,79213.,-0.1810676157,79213.,0.7506042123,79213.,0.5502169728
79223.,0.,79223.,0.,79223.,0.,79223.,-0.1816615015,79223.,0.7524784803,79223.,0.5502412915
79263.,0.,79263.,0.,79263.,0.,79263.,-0.1856255531,79263.,0.7537535429,79263.,0.5501675606
79273.,0.,79273.,0.,79273.,0.,79273.,-0.1861136854,79273.,0.7569265366,79273.,0.5501645207
79283.,0.,79283.,0.,79283.,0.,79283.,-0.1865427792,79283.,0.7562215924,79283.,0.5513157845
79293.,0.,79293.,0.,79293.,0.,79293.,-0.1872208267,79293.,0.7557107210,79293.,0.5513612032
79313.,0.,79313.,0.,79313.,0.,79313.,-0.1869496852,79313.,0.7576547265,79313.,0.5514417291
79323.,0.,79323.,0.,79323.,0.,79323.,-0.1869614720,79323.,0.7592578530,79323.,0.5516876578
79333.,0.,79333.,0.,79333.,0.,79333.,-0.1871483624,79333.,0.7607960701,79333.,0.5517343283
79343.,0.,79343.,0.,79343.,0.,79343.,-0.1872698069,79343.,0.7608443499,79343.,0.5517732501
79353.,0.,79353.,0.,79353.,0.,79353.,-0.1873270720,79353.,0.7627919316,79353.,0.5518012047
79363.,0.,79363.,0.,79363.,0.,79363.,-0.1874118447,79363.,0.764931798,79363.,0.5518224835
79413.,0.,79413.,0.,79413.,0.,79413.,-0.1895035952,79413.,0.7691593766,79413.,0.5501950979
79423.,0.,79423.,0.,79423.,0.,79423.,-0.1885982603,79423.,0.7680745721,79423.,0.5501128435
79443.,0.,79443.,0.,79443.,0.,79443.,-0.1898263544,79443.,0.7677305341,79443.,0.5499418378
79513.,0.,79513.,0.,79513.,0.,79513.,-0.1879920661,79513.,0.7755896449,79513.,0.550532043
79523.,0.,79523.,0.,79523.,0.,79523.,-0.1861628741,79523.,0.7760962248,79523.,0.5504674315
79533.,0.,79533.,0.,79533.,0.,79533.,-0.1856177300,79533.,0.7776906490,79533.,0.5504009724
79543.,0.,79543.,0.,79543.,0.,79543.,-0.1852155477,79543.,0.7770469189,79543.,0.5501970649
79553.,0.,79553.,0.,79553.,0.,79553.,-0.1861366481,79553.,0.7778143883,79553.,0.5501105785
79563.,0.,79563.,0.,79563.,0.,79563.,-0.1869867444,79563.,0.7799372673,79563.,0.5500220656
79573.,0.,79573.,0.,79573.,0.,79573.,-0.1880977303,79573.,0.7785782218,79573.,0.5499294400
79583.,0.,79583.,0.,79583.,0.,79583.,-0.1878318787,79583.,0.7794594765,79583.,0.5498347878
79593.,0.,79593.,0.,79593.,0.,79593.,-0.183507368,79593.,0.7790691853,79593.,0.5505993366
79663.,0.,79663.,0.,79663.,0.,79663.,-0.1772760451,79663.,0.7794277668,79663.,0.5499066114
79763.,0.,79763.,0.,79763.,0.,79763.,-0.1650497764,79763.,0.7743188143,79763.,0.5484637618
79773.,0.,79773.,0.,79773.,0.,79773.,-0.1666098088,79773.,0.7753316760,79773.,0.548335135
79783.,0.,79783.,0.,79783.,0.,79783.,-0.1651486009,79783.,0.7745187283,79783.,0.5481989384
79793.,0.,79793.,0.,79793.,0.,79793.,-0.1651969105,79793.,0.7721639276,79793.,0.548062861
79803.,0.,79803.,0.,79803.,0.,79803.,-0.1643600464,79803.,0.7711617351,79803.,0.5479287505
79813.,0.,79813.,0.,79813.,0.,79813.,-0.1635341644,79813.,0.7701053619,79813.,0.5478209257
79823.,0.,79823.,0.,79823.,0.,79823.,-0.1613755375,79823.,0.7688409090,79823.,0.5476681590
79833.,0.,79833.,0.,79833.,0.,79833.,-0.1595422775,79833.,0.7691788077,79833.,0.5475327373
79843.,0.,79843.,0.,79843.,0.,79843.,-0.1561782658,79843.,0.7678953409,79843.,0.5473963618
79853.,0.,79853.,0.,79853.,0.,79853.,-0.1555748731,79853.,0.7663679123,79853.,0.547506094
79863.,0.,79863.,0.,79863.,0.,79863.,-0.1547445953,79863.,0.7650336027,79863.,0.5473954082
79873.,0.,79873.,0.,79873.,0.,79873.,-0.1528384537,79873.,0.7629841566,79873.,0.5472880006
79903.,0.,79903.,0.,79903.,0.,79903.,-0.1512940228,79903.,0.7619293332,79903.,0.5473864675
79973.,0.,79973.,0.,79973.,0.,79973.,-0.1491974145,79973.,0.7540194988,79973.,0.5471693277
79983.,0.,79983.,0.,79983.,0.,79983.,-0.1507777274,79983.,0.7517768741,79983.,0.5470385551
79993.,0.,79993.,0.,79993.,0.,79993.,-0.149694562,79993.,0.7492204309,79993.,0.5469235182
80003.,0.,80003.,0.,80003.,0.,80003.,-0.1494002342,80003.,0.7478647232,80003.,0.5468013883
80013.,0.,80013.,0.,80013.,0.,80013.,-0.1521938741,80013.,0.7451511025,80013.,0.5466578603
80023.,0.,80023.,0.,80023.,0.,80023.,-0.1492333412,80023.,0.7424387932,80023.,0.5464978814
80033.,0.,80033.,0.,80033.,0.,80033.,-0.1489612609,80033.,0.7394512892,80033.,0.5477485061
80043.,0.,80043.,0.,80043.,0.,80043.,-0.1487549394,80043.,0.7385723591,80043.,0.5476313829
80053.,0.,80053.,0.,80053.,0.,80053.,-0.1495919377,80053.,0.7336241603,80053.,0.5474729538
80063.,0.,80063.,0.,80063.,0.,80063.,-0.1493514478,80063.,0.7304182053,80063.,0.5473056436
80073.,0.,80073.,0.,80073.,0.,80073.,-0.1489536613,80073.,0.7271323204,80073.,0.5477395058
80083.,0.,80083.,0.,80083.,0.,80083.,-0.1487596482,80083.,0.7236373425,80083.,0.5475566387
80093.,0.,80093.,0.,80093.,0.,80093.,-0.1497736424,80093.,0.7219609618,80093.,0.5473580956
80103.,0.,80103.,0.,80103.,0.,80103.,-0.1508276165,80103.,0.7191974521,80103.,0.5471282601
80113.,0.,80113.,0.,80113.,0.,80113.,-0.1501842588,80113.,0.7171210647,80113.,0.5468839407
80123.,0.,80123.,0.,80123.,0.,80123.,-0.1495827585,80123.,0.7122285962,80123.,0.5473372936
80133.,0.,80133.,0.,80133.,0.,80133.,-0.1499152929,80133.,0.7088661194,80133.,0.5470857620
80143.,0.,80143.,0.,80143.,0.,80143.,-0.1488855779,80143.,0.7058340907,80143.,0.5468183756
80153.,0.,80153.,0.,80153.,0.,80153.,-0.1524934918,80153.,0.7057741284,80153.,0.5465517640
80163.,0.,80163.,0.,80163.,0.,80163.,-0.1503985077,80163.,0.700088203,80163.,0.5466188192
80173.,0.,80173.,0.,80173.,0.,80173.,-0.1510935575,80173.,0.6934314370,80173.,0.5462898016
80183.,0.,80183.,0.,80183.,0.,80183.,-0.1502714902,80183.,0.6884170771,80183.,0.5459589958
80193.,0.,80193.,0.,80193.,0.,80193.,-0.1491390616,80193.,0.6824719906,80193.,0.5456072688
80203.,0.,80203.,0.,80203.,0.,80203.,-0.1485537738,80203.,0.6807887554,80203.,0.5444468856
80213.,0.,80213.,0.,80213.,0.,80213.,-0.1502907872,80213.,0.671415329,80213.,0.5440102816
80223.,0.,80223.,0.,80223.,0.,80223.,-0.151009962,80223.,0.6708927751,80223.,0.5436375737
80233.,0.,80233.,0.,80233.,0.,80233.,-0.1518184543,80233.,0.6648997068,80233.,0.5432184935
80243.,0.,80243.,0.,80243.,0.,80243.,-0.1506558359,80243.,0.6580044031,80243.,0.5427898169
80253.,0.,80253.,0.,80253.,0.,80253.,-0.1498799473,80253.,0.6487784982,80253.,0.5410568714
80263.,0.,80263.,0.,80263.,0.,80263.,-0.1496203393,80263.,0.6473780870,80263.,0.5406190157
80273.,0.,80273.,0.,80273.,0.,80273.,-0.1488193125,80273.,0.6397208571,80273.,0.5401498079
80283.,0.,80283.,0.,80283.,0.,80283.,-0.1508956552,80283.,0.6354928613,80283.,0.5397309065
80293.,0.,80293.,0.,80293.,0.,80293.,-0.1516938955,80293.,0.6237925887,80293.,0.5381261706
80303.,0.,80303.,0.,80303.,0.,80303.,-0.1510971189,80303.,0.621827662,80303.,0.5376994014
80313.,0.,80313.,0.,80313.,0.,80313.,-0.1518637687,80313.,0.6211935878,80313.,0.5373155475
80323.,0.,80323.,0.,80323.,0.,80323.,-0.1511303931,80323.,0.6113229990,80323.,0.5368776917
80333.,0.,80333.,0.,80333.,0.,80333.,-0.1502821743,80333.,0.6156964898,80333.,0.5347984433
80343.,0.,80343.,0.,80343.,0.,80343.,-0.1508211046,80343.,0.5995453000,80343.,0.5343003869
80353.,0.,80353.,0.,80353.,0.,80353.,-0.1518053114,80353.,0.5982216597,80353.,0.5339534879
80363.,0.,80363.,0.,80363.,0.,80363.,-0.1511324644,80363.,0.5876458287,80363.,0.5335728526
80373.,0.,80373.,0.,80373.,0.,80373.,-0.1520864069,80373.,0.5877894759,80373.,0.5333333611
80383.,0.,80383.,0.,80383.,0.,80383.,-0.1531272829,80383.,0.5788102746,80383.,0.5297147036
80393.,0.,80393.,0.,80393.,0.,80393.,-0.152692765,80393.,0.5755652785,80393.,0.5293408036
80513.,0.,80513.,0.,80513.,0.,80513.,-0.1543125361,80513.,0.4783839583,80513.,0.5190224051
80533.,0.,80533.,0.,80533.,0.,80533.,-0.1525340229,80533.,0.4639189243,80533.,0.5190098286
80593.,0.,80593.,0.,80593.,0.,80593.,-0.1541474909,80593.,0.4177097678,80593.,0.5216932893
80613.,0.,80613.,0.,80613.,0.,80613.,-0.1539913267,80613.,0.4023084342,80613.,0.5239540935
80633.,0.,80633.,0.,80633.,0.,80633.,-0.1559036076,80633.,0.3884416223,80633.,0.5250031352
80703.,0.,80703.,0.,80703.,0.,80703.,-0.1603615731,80703.,0.3522172570,80703.,0.5320292115
80733.,0.,80733.,0.,80733.,0.,80733.,-0.1600400805,80733.,0.3463907838,80733.,0.5357214212
80743.,0.,80743.,0.,80743.,0.,80743.,-0.161000073,80743.,0.3371599615,80743.,0.5363014340
80793.,0.,80793.,0.,80793.,0.,80793.,-0.1610677540,80793.,0.3130463362,80793.,0.5409451723
80803.,0.,80803.,0.,80803.,0.,80803.,-0.1610348374,80803.,0.3114300668,80803.,0.5409447551
80813.,0.,80813.,0.,80813.,0.,80813.,-0.1622266769,80813.,0.3079681098,80813.,0.5412815213
80823.,0.,80823.,0.,80823.,0.,80823.,-0.1612515002,80823.,0.3077979386,80823.,0.5404971838
80833.,0.,80833.,0.,80833.,0.,80833.,-0.1610778421,80833.,0.3028488159,80833.,0.5406649709
80843.,0.,80843.,0.,80843.,0.,80843.,-0.161090076,80843.,0.2984749079,80843.,0.5407801270
80853.,0.,80853.,0.,80853.,0.,80853.,-0.1609490812,80853.,0.2905955613,80853.,0.5408487916
80863.,0.,80863.,0.,80863.,0.,80863.,-0.1619582921,80863.,0.2898032367,80863.,0.5412377119
80873.,0.,80873.,0.,80873.,0.,80873.,-0.1618240029,80873.,0.2875964046,80873.,0.5412391424
80883.,0.,80883.,0.,80883.,0.,80883.,-0.1615789384,80883.,0.2830412984,80883.,0.5412049294
80893.,0.,80893.,0.,80893.,0.,80893.,-0.1615764797,80893.,0.2794121504,80893.,0.5411359072
80903.,0.,80903.,0.,80903.,0.,80903.,-0.1614217758,80903.,0.2769981325,80903.,0.5410322547
80913.,0.,80913.,0.,80913.,0.,80913.,-0.1615093350,80913.,0.2745752335,80913.,0.5417030454
80923.,0.,80923.,0.,80923.,0.,80923.,-0.1627096534,80923.,0.2732932568,80923.,0.5415871739
80933.,0.,80933.,0.,80933.,0.,80933.,-0.1627048403,80933.,0.2702988088,80933.,0.5414495468
80943.,0.,80943.,0.,80943.,0.,80943.,-0.1626937985,80943.,0.2674423754,80943.,0.5412935019
